Year,Month,Day,Leading_index
2009,8,2,96.95461
2009,8,3,96.95461
2009,8,4,96.95461
2009,8,5,96.95461
2009,8,6,96.95461
2009,8,7,96.95461
2009,8,8,96.95461
2009,8,9,96.95461
2009,8,10,96.95461
2009,8,11,96.95461
2009,8,12,96.95461
2009,8,13,96.95461
2009,8,14,96.95461
2009,8,15,96.95461
2009,8,16,96.95461
2009,8,17,96.95461
2009,8,18,96.95461
2009,8,19,96.95461
2009,8,20,96.95461
2009,8,21,96.95461
2009,8,22,96.95461
2009,8,23,96.95461
2009,8,24,96.95461
2009,8,25,96.95461
2009,8,26,96.95461
2009,8,27,96.95461
2009,8,28,96.95461
2009,8,29,96.95461
2009,8,30,96.95461
2009,8,31,96.95461
2009,9,1,97.4837
2009,9,2,97.4837
2009,9,3,97.4837
2009,9,4,97.4837
2009,9,5,97.4837
2009,9,6,97.4837
2009,9,7,97.4837
2009,9,8,97.4837
2009,9,9,97.4837
2009,9,10,97.4837
2009,9,11,97.4837
2009,9,12,97.4837
2009,9,13,97.4837
2009,9,14,97.4837
2009,9,15,97.4837
2009,9,16,97.4837
2009,9,17,97.4837
2009,9,18,97.4837
2009,9,19,97.4837
2009,9,20,97.4837
2009,9,21,97.4837
2009,9,22,97.4837
2009,9,23,97.4837
2009,9,24,97.4837
2009,9,25,97.4837
2009,9,26,97.4837
2009,9,27,97.4837
2009,9,28,97.4837
2009,9,29,97.4837
2009,9,30,97.4837
2009,10,1,97.97353
2009,10,2,97.97353
2009,10,3,97.97353
2009,10,4,97.97353
2009,10,5,97.97353
2009,10,6,97.97353
2009,10,7,97.97353
2009,10,8,97.97353
2009,10,9,97.97353
2009,10,10,97.97353
2009,10,11,97.97353
2009,10,12,97.97353
2009,10,13,97.97353
2009,10,14,97.97353
2009,10,15,97.97353
2009,10,16,97.97353
2009,10,17,97.97353
2009,10,18,97.97353
2009,10,19,97.97353
2009,10,20,97.97353
2009,10,21,97.97353
2009,10,22,97.97353
2009,10,23,97.97353
2009,10,24,97.97353
2009,10,25,97.97353
2009,10,26,97.97353
2009,10,27,97.97353
2009,10,28,97.97353
2009,10,29,97.97353
2009,10,30,97.97353
2009,10,31,97.97353
2009,11,1,98.42359
2009,11,2,98.42359
2009,11,3,98.42359
2009,11,4,98.42359
2009,11,5,98.42359
2009,11,6,98.42359
2009,11,7,98.42359
2009,11,8,98.42359
2009,11,9,98.42359
2009,11,10,98.42359
2009,11,11,98.42359
2009,11,12,98.42359
2009,11,13,98.42359
2009,11,14,98.42359
2009,11,15,98.42359
2009,11,16,98.42359
2009,11,17,98.42359
2009,11,18,98.42359
2009,11,19,98.42359
2009,11,20,98.42359
2009,11,21,98.42359
2009,11,22,98.42359
2009,11,23,98.42359
2009,11,24,98.42359
2009,11,25,98.42359
2009,11,26,98.42359
2009,11,27,98.42359
2009,11,28,98.42359
2009,11,29,98.42359
2009,11,30,98.42359
2009,12,1,98.8372
2009,12,2,98.8372
2009,12,3,98.8372
2009,12,4,98.8372
2009,12,5,98.8372
2009,12,6,98.8372
2009,12,7,98.8372
2009,12,8,98.8372
2009,12,9,98.8372
2009,12,10,98.8372
2009,12,11,98.8372
2009,12,12,98.8372
2009,12,13,98.8372
2009,12,14,98.8372
2009,12,15,98.8372
2009,12,16,98.8372
2009,12,17,98.8372
2009,12,18,98.8372
2009,12,19,98.8372
2009,12,20,98.8372
2009,12,21,98.8372
2009,12,22,98.8372
2009,12,23,98.8372
2009,12,24,98.8372
2009,12,25,98.8372
2009,12,26,98.8372
2009,12,27,98.8372
2009,12,28,98.8372
2009,12,29,98.8372
2009,12,30,98.8372
2009,12,31,98.8372
2010,1,1,99.19395
2010,1,2,99.19395
2010,1,3,99.19395
2010,1,4,99.19395
2010,1,5,99.19395
2010,1,6,99.19395
2010,1,7,99.19395
2010,1,8,99.19395
2010,1,9,99.19395
2010,1,10,99.19395
2010,1,11,99.19395
2010,1,12,99.19395
2010,1,13,99.19395
2010,1,14,99.19395
2010,1,15,99.19395
2010,1,16,99.19395
2010,1,17,99.19395
2010,1,18,99.19395
2010,1,19,99.19395
2010,1,20,99.19395
2010,1,21,99.19395
2010,1,22,99.19395
2010,1,23,99.19395
2010,1,24,99.19395
2010,1,25,99.19395
2010,1,26,99.19395
2010,1,27,99.19395
2010,1,28,99.19395
2010,1,29,99.19395
2010,1,30,99.19395
2010,1,31,99.19395
2010,2,1,99.45856
2010,2,2,99.45856
2010,2,3,99.45856
2010,2,4,99.45856
2010,2,5,99.45856
2010,2,6,99.45856
2010,2,7,99.45856
2010,2,8,99.45856
2010,2,9,99.45856
2010,2,10,99.45856
2010,2,11,99.45856
2010,2,12,99.45856
2010,2,13,99.45856
2010,2,14,99.45856
2010,2,15,99.45856
2010,2,16,99.45856
2010,2,17,99.45856
2010,2,18,99.45856
2010,2,19,99.45856
2010,2,20,99.45856
2010,2,21,99.45856
2010,2,22,99.45856
2010,2,23,99.45856
2010,2,24,99.45856
2010,2,25,99.45856
2010,2,26,99.45856
2010,2,27,99.45856
2010,2,28,99.45856
2010,3,1,99.63489
2010,3,2,99.63489
2010,3,3,99.63489
2010,3,4,99.63489
2010,3,5,99.63489
2010,3,6,99.63489
2010,3,7,99.63489
2010,3,8,99.63489
2010,3,9,99.63489
2010,3,10,99.63489
2010,3,11,99.63489
2010,3,12,99.63489
2010,3,13,99.63489
2010,3,14,99.63489
2010,3,15,99.63489
2010,3,16,99.63489
2010,3,17,99.63489
2010,3,18,99.63489
2010,3,19,99.63489
2010,3,20,99.63489
2010,3,21,99.63489
2010,3,22,99.63489
2010,3,23,99.63489
2010,3,24,99.63489
2010,3,25,99.63489
2010,3,26,99.63489
2010,3,27,99.63489
2010,3,28,99.63489
2010,3,29,99.63489
2010,3,30,99.63489
2010,3,31,99.63489
2010,4,1,99.70604
2010,4,2,99.70604
2010,4,3,99.70604
2010,4,4,99.70604
2010,4,5,99.70604
2010,4,6,99.70604
2010,4,7,99.70604
2010,4,8,99.70604
2010,4,9,99.70604
2010,4,10,99.70604
2010,4,11,99.70604
2010,4,12,99.70604
2010,4,13,99.70604
2010,4,14,99.70604
2010,4,15,99.70604
2010,4,16,99.70604
2010,4,17,99.70604
2010,4,18,99.70604
2010,4,19,99.70604
2010,4,20,99.70604
2010,4,21,99.70604
2010,4,22,99.70604
2010,4,23,99.70604
2010,4,24,99.70604
2010,4,25,99.70604
2010,4,26,99.70604
2010,4,27,99.70604
2010,4,28,99.70604
2010,4,29,99.70604
2010,4,30,99.70604
2010,5,1,99.68248
2010,5,2,99.68248
2010,5,3,99.68248
2010,5,4,99.68248
2010,5,5,99.68248
2010,5,6,99.68248
2010,5,7,99.68248
2010,5,8,99.68248
2010,5,9,99.68248
2010,5,10,99.68248
2010,5,11,99.68248
2010,5,12,99.68248
2010,5,13,99.68248
2010,5,14,99.68248
2010,5,15,99.68248
2010,5,16,99.68248
2010,5,17,99.68248
2010,5,18,99.68248
2010,5,19,99.68248
2010,5,20,99.68248
2010,5,21,99.68248
2010,5,22,99.68248
2010,5,23,99.68248
2010,5,24,99.68248
2010,5,25,99.68248
2010,5,26,99.68248
2010,5,27,99.68248
2010,5,28,99.68248
2010,5,29,99.68248
2010,5,30,99.68248
2010,5,31,99.68248
2010,6,1,99.60434
2010,6,2,99.60434
2010,6,3,99.60434
2010,6,4,99.60434
2010,6,5,99.60434
2010,6,6,99.60434
2010,6,7,99.60434
2010,6,8,99.60434
2010,6,9,99.60434
2010,6,10,99.60434
2010,6,11,99.60434
2010,6,12,99.60434
2010,6,13,99.60434
2010,6,14,99.60434
2010,6,15,99.60434
2010,6,16,99.60434
2010,6,17,99.60434
2010,6,18,99.60434
2010,6,19,99.60434
2010,6,20,99.60434
2010,6,21,99.60434
2010,6,22,99.60434
2010,6,23,99.60434
2010,6,24,99.60434
2010,6,25,99.60434
2010,6,26,99.60434
2010,6,27,99.60434
2010,6,28,99.60434
2010,6,29,99.60434
2010,6,30,99.60434
2010,7,1,99.53703
2010,7,2,99.53703
2010,7,3,99.53703
2010,7,4,99.53703
2010,7,5,99.53703
2010,7,6,99.53703
2010,7,7,99.53703
2010,7,8,99.53703
2010,7,9,99.53703
2010,7,10,99.53703
2010,7,11,99.53703
2010,7,12,99.53703
2010,7,13,99.53703
2010,7,14,99.53703
2010,7,15,99.53703
2010,7,16,99.53703
2010,7,17,99.53703
2010,7,18,99.53703
2010,7,19,99.53703
2010,7,20,99.53703
2010,7,21,99.53703
2010,7,22,99.53703
2010,7,23,99.53703
2010,7,24,99.53703
2010,7,25,99.53703
2010,7,26,99.53703
2010,7,27,99.53703
2010,7,28,99.53703
2010,7,29,99.53703
2010,7,30,99.53703
2010,7,31,99.53703
2010,8,1,99.53104
2010,8,2,99.53104
2010,8,3,99.53104
2010,8,4,99.53104
2010,8,5,99.53104
2010,8,6,99.53104
2010,8,7,99.53104
2010,8,8,99.53104
2010,8,9,99.53104
2010,8,10,99.53104
2010,8,11,99.53104
2010,8,12,99.53104
2010,8,13,99.53104
2010,8,14,99.53104
2010,8,15,99.53104
2010,8,16,99.53104
2010,8,17,99.53104
2010,8,18,99.53104
2010,8,19,99.53104
2010,8,20,99.53104
2010,8,21,99.53104
2010,8,22,99.53104
2010,8,23,99.53104
2010,8,24,99.53104
2010,8,25,99.53104
2010,8,26,99.53104
2010,8,27,99.53104
2010,8,28,99.53104
2010,8,29,99.53104
2010,8,30,99.53104
2010,8,31,99.53104
2010,9,1,99.59862
2010,9,2,99.59862
2010,9,3,99.59862
2010,9,4,99.59862
2010,9,5,99.59862
2010,9,6,99.59862
2010,9,7,99.59862
2010,9,8,99.59862
2010,9,9,99.59862
2010,9,10,99.59862
2010,9,11,99.59862
2010,9,12,99.59862
2010,9,13,99.59862
2010,9,14,99.59862
2010,9,15,99.59862
2010,9,16,99.59862
2010,9,17,99.59862
2010,9,18,99.59862
2010,9,19,99.59862
2010,9,20,99.59862
2010,9,21,99.59862
2010,9,22,99.59862
2010,9,23,99.59862
2010,9,24,99.59862
2010,9,25,99.59862
2010,9,26,99.59862
2010,9,27,99.59862
2010,9,28,99.59862
2010,9,29,99.59862
2010,9,30,99.59862
2010,10,1,99.72746
2010,10,2,99.72746
2010,10,3,99.72746
2010,10,4,99.72746
2010,10,5,99.72746
2010,10,6,99.72746
2010,10,7,99.72746
2010,10,8,99.72746
2010,10,9,99.72746
2010,10,10,99.72746
2010,10,11,99.72746
2010,10,12,99.72746
2010,10,13,99.72746
2010,10,14,99.72746
2010,10,15,99.72746
2010,10,16,99.72746
2010,10,17,99.72746
2010,10,18,99.72746
2010,10,19,99.72746
2010,10,20,99.72746
2010,10,21,99.72746
2010,10,22,99.72746
2010,10,23,99.72746
2010,10,24,99.72746
2010,10,25,99.72746
2010,10,26,99.72746
2010,10,27,99.72746
2010,10,28,99.72746
2010,10,29,99.72746
2010,10,30,99.72746
2010,10,31,99.72746
2010,11,1,99.90835
2010,11,2,99.90835
2010,11,3,99.90835
2010,11,4,99.90835
2010,11,5,99.90835
2010,11,6,99.90835
2010,11,7,99.90835
2010,11,8,99.90835
2010,11,9,99.90835
2010,11,10,99.90835
2010,11,11,99.90835
2010,11,12,99.90835
2010,11,13,99.90835
2010,11,14,99.90835
2010,11,15,99.90835
2010,11,16,99.90835
2010,11,17,99.90835
2010,11,18,99.90835
2010,11,19,99.90835
2010,11,20,99.90835
2010,11,21,99.90835
2010,11,22,99.90835
2010,11,23,99.90835
2010,11,24,99.90835
2010,11,25,99.90835
2010,11,26,99.90835
2010,11,27,99.90835
2010,11,28,99.90835
2010,11,29,99.90835
2010,11,30,99.90835
2010,12,1,100.1015
2010,12,2,100.1015
2010,12,3,100.1015
2010,12,4,100.1015
2010,12,5,100.1015
2010,12,6,100.1015
2010,12,7,100.1015
2010,12,8,100.1015
2010,12,9,100.1015
2010,12,10,100.1015
2010,12,11,100.1015
2010,12,12,100.1015
2010,12,13,100.1015
2010,12,14,100.1015
2010,12,15,100.1015
2010,12,16,100.1015
2010,12,17,100.1015
2010,12,18,100.1015
2010,12,19,100.1015
2010,12,20,100.1015
2010,12,21,100.1015
2010,12,22,100.1015
2010,12,23,100.1015
2010,12,24,100.1015
2010,12,25,100.1015
2010,12,26,100.1015
2010,12,27,100.1015
2010,12,28,100.1015
2010,12,29,100.1015
2010,12,30,100.1015
2010,12,31,100.1015
2011,1,1,100.2659
2011,1,2,100.2659
2011,1,3,100.2659
2011,1,4,100.2659
2011,1,5,100.2659
2011,1,6,100.2659
2011,1,7,100.2659
2011,1,8,100.2659
2011,1,9,100.2659
2011,1,10,100.2659
2011,1,11,100.2659
2011,1,12,100.2659
2011,1,13,100.2659
2011,1,14,100.2659
2011,1,15,100.2659
2011,1,16,100.2659
2011,1,17,100.2659
2011,1,18,100.2659
2011,1,19,100.2659
2011,1,20,100.2659
2011,1,21,100.2659
2011,1,22,100.2659
2011,1,23,100.2659
2011,1,24,100.2659
2011,1,25,100.2659
2011,1,26,100.2659
2011,1,27,100.2659
2011,1,28,100.2659
2011,1,29,100.2659
2011,1,30,100.2659
2011,1,31,100.2659
2011,2,1,100.3659
2011,2,2,100.3659
2011,2,3,100.3659
2011,2,4,100.3659
2011,2,5,100.3659
2011,2,6,100.3659
2011,2,7,100.3659
2011,2,8,100.3659
2011,2,9,100.3659
2011,2,10,100.3659
2011,2,11,100.3659
2011,2,12,100.3659
2011,2,13,100.3659
2011,2,14,100.3659
2011,2,15,100.3659
2011,2,16,100.3659
2011,2,17,100.3659
2011,2,18,100.3659
2011,2,19,100.3659
2011,2,20,100.3659
2011,2,21,100.3659
2011,2,22,100.3659
2011,2,23,100.3659
2011,2,24,100.3659
2011,2,25,100.3659
2011,2,26,100.3659
2011,2,27,100.3659
2011,2,28,100.3659
2011,3,1,100.3655
2011,3,2,100.3655
2011,3,3,100.3655
2011,3,4,100.3655
2011,3,5,100.3655
2011,3,6,100.3655
2011,3,7,100.3655
2011,3,8,100.3655
2011,3,9,100.3655
2011,3,10,100.3655
2011,3,11,100.3655
2011,3,12,100.3655
2011,3,13,100.3655
2011,3,14,100.3655
2011,3,15,100.3655
2011,3,16,100.3655
2011,3,17,100.3655
2011,3,18,100.3655
2011,3,19,100.3655
2011,3,20,100.3655
2011,3,21,100.3655
2011,3,22,100.3655
2011,3,23,100.3655
2011,3,24,100.3655
2011,3,25,100.3655
2011,3,26,100.3655
2011,3,27,100.3655
2011,3,28,100.3655
2011,3,29,100.3655
2011,3,30,100.3655
2011,3,31,100.3655
2011,4,1,100.2615
2011,4,2,100.2615
2011,4,3,100.2615
2011,4,4,100.2615
2011,4,5,100.2615
2011,4,6,100.2615
2011,4,7,100.2615
2011,4,8,100.2615
2011,4,9,100.2615
2011,4,10,100.2615
2011,4,11,100.2615
2011,4,12,100.2615
2011,4,13,100.2615
2011,4,14,100.2615
2011,4,15,100.2615
2011,4,16,100.2615
2011,4,17,100.2615
2011,4,18,100.2615
2011,4,19,100.2615
2011,4,20,100.2615
2011,4,21,100.2615
2011,4,22,100.2615
2011,4,23,100.2615
2011,4,24,100.2615
2011,4,25,100.2615
2011,4,26,100.2615
2011,4,27,100.2615
2011,4,28,100.2615
2011,4,29,100.2615
2011,4,30,100.2615
2011,5,1,100.0658
2011,5,2,100.0658
2011,5,3,100.0658
2011,5,4,100.0658
2011,5,5,100.0658
2011,5,6,100.0658
2011,5,7,100.0658
2011,5,8,100.0658
2011,5,9,100.0658
2011,5,10,100.0658
2011,5,11,100.0658
2011,5,12,100.0658
2011,5,13,100.0658
2011,5,14,100.0658
2011,5,15,100.0658
2011,5,16,100.0658
2011,5,17,100.0658
2011,5,18,100.0658
2011,5,19,100.0658
2011,5,20,100.0658
2011,5,21,100.0658
2011,5,22,100.0658
2011,5,23,100.0658
2011,5,24,100.0658
2011,5,25,100.0658
2011,5,26,100.0658
2011,5,27,100.0658
2011,5,28,100.0658
2011,5,29,100.0658
2011,5,30,100.0658
2011,5,31,100.0658
2011,6,1,99.80077
2011,6,2,99.80077
2011,6,3,99.80077
2011,6,4,99.80077
2011,6,5,99.80077
2011,6,6,99.80077
2011,6,7,99.80077
2011,6,8,99.80077
2011,6,9,99.80077
2011,6,10,99.80077
2011,6,11,99.80077
2011,6,12,99.80077
2011,6,13,99.80077
2011,6,14,99.80077
2011,6,15,99.80077
2011,6,16,99.80077
2011,6,17,99.80077
2011,6,18,99.80077
2011,6,19,99.80077
2011,6,20,99.80077
2011,6,21,99.80077
2011,6,22,99.80077
2011,6,23,99.80077
2011,6,24,99.80077
2011,6,25,99.80077
2011,6,26,99.80077
2011,6,27,99.80077
2011,6,28,99.80077
2011,6,29,99.80077
2011,6,30,99.80077
2011,7,1,99.51588
2011,7,2,99.51588
2011,7,3,99.51588
2011,7,4,99.51588
2011,7,5,99.51588
2011,7,6,99.51588
2011,7,7,99.51588
2011,7,8,99.51588
2011,7,9,99.51588
2011,7,10,99.51588
2011,7,11,99.51588
2011,7,12,99.51588
2011,7,13,99.51588
2011,7,14,99.51588
2011,7,15,99.51588
2011,7,16,99.51588
2011,7,17,99.51588
2011,7,18,99.51588
2011,7,19,99.51588
2011,7,20,99.51588
2011,7,21,99.51588
2011,7,22,99.51588
2011,7,23,99.51588
2011,7,24,99.51588
2011,7,25,99.51588
2011,7,26,99.51588
2011,7,27,99.51588
2011,7,28,99.51588
2011,7,29,99.51588
2011,7,30,99.51588
2011,7,31,99.51588
2011,8,1,99.27441
2011,8,2,99.27441
2011,8,3,99.27441
2011,8,4,99.27441
2011,8,5,99.27441
2011,8,6,99.27441
2011,8,7,99.27441
2011,8,8,99.27441
2011,8,9,99.27441
2011,8,10,99.27441
2011,8,11,99.27441
2011,8,12,99.27441
2011,8,13,99.27441
2011,8,14,99.27441
2011,8,15,99.27441
2011,8,16,99.27441
2011,8,17,99.27441
2011,8,18,99.27441
2011,8,19,99.27441
2011,8,20,99.27441
2011,8,21,99.27441
2011,8,22,99.27441
2011,8,23,99.27441
2011,8,24,99.27441
2011,8,25,99.27441
2011,8,26,99.27441
2011,8,27,99.27441
2011,8,28,99.27441
2011,8,29,99.27441
2011,8,30,99.27441
2011,8,31,99.27441
2011,9,1,99.14584
2011,9,2,99.14584
2011,9,3,99.14584
2011,9,4,99.14584
2011,9,5,99.14584
2011,9,6,99.14584
2011,9,7,99.14584
2011,9,8,99.14584
2011,9,9,99.14584
2011,9,10,99.14584
2011,9,11,99.14584
2011,9,12,99.14584
2011,9,13,99.14584
2011,9,14,99.14584
2011,9,15,99.14584
2011,9,16,99.14584
2011,9,17,99.14584
2011,9,18,99.14584
2011,9,19,99.14584
2011,9,20,99.14584
2011,9,21,99.14584
2011,9,22,99.14584
2011,9,23,99.14584
2011,9,24,99.14584
2011,9,25,99.14584
2011,9,26,99.14584
2011,9,27,99.14584
2011,9,28,99.14584
2011,9,29,99.14584
2011,9,30,99.14584
2011,10,1,99.16169
2011,10,2,99.16169
2011,10,3,99.16169
2011,10,4,99.16169
2011,10,5,99.16169
2011,10,6,99.16169
2011,10,7,99.16169
2011,10,8,99.16169
2011,10,9,99.16169
2011,10,10,99.16169
2011,10,11,99.16169
2011,10,12,99.16169
2011,10,13,99.16169
2011,10,14,99.16169
2011,10,15,99.16169
2011,10,16,99.16169
2011,10,17,99.16169
2011,10,18,99.16169
2011,10,19,99.16169
2011,10,20,99.16169
2011,10,21,99.16169
2011,10,22,99.16169
2011,10,23,99.16169
2011,10,24,99.16169
2011,10,25,99.16169
2011,10,26,99.16169
2011,10,27,99.16169
2011,10,28,99.16169
2011,10,29,99.16169
2011,10,30,99.16169
2011,10,31,99.16169
2011,11,1,99.30286
2011,11,2,99.30286
2011,11,3,99.30286
2011,11,4,99.30286
2011,11,5,99.30286
2011,11,6,99.30286
2011,11,7,99.30286
2011,11,8,99.30286
2011,11,9,99.30286
2011,11,10,99.30286
2011,11,11,99.30286
2011,11,12,99.30286
2011,11,13,99.30286
2011,11,14,99.30286
2011,11,15,99.30286
2011,11,16,99.30286
2011,11,17,99.30286
2011,11,18,99.30286
2011,11,19,99.30286
2011,11,20,99.30286
2011,11,21,99.30286
2011,11,22,99.30286
2011,11,23,99.30286
2011,11,24,99.30286
2011,11,25,99.30286
2011,11,26,99.30286
2011,11,27,99.30286
2011,11,28,99.30286
2011,11,29,99.30286
2011,11,30,99.30286
2011,12,1,99.51782
2011,12,2,99.51782
2011,12,3,99.51782
2011,12,4,99.51782
2011,12,5,99.51782
2011,12,6,99.51782
2011,12,7,99.51782
2011,12,8,99.51782
2011,12,9,99.51782
2011,12,10,99.51782
2011,12,11,99.51782
2011,12,12,99.51782
2011,12,13,99.51782
2011,12,14,99.51782
2011,12,15,99.51782
2011,12,16,99.51782
2011,12,17,99.51782
2011,12,18,99.51782
2011,12,19,99.51782
2011,12,20,99.51782
2011,12,21,99.51782
2011,12,22,99.51782
2011,12,23,99.51782
2011,12,24,99.51782
2011,12,25,99.51782
2011,12,26,99.51782
2011,12,27,99.51782
2011,12,28,99.51782
2011,12,29,99.51782
2011,12,30,99.51782
2011,12,31,99.51782
2012,1,1,99.73342
2012,1,2,99.73342
2012,1,3,99.73342
2012,1,4,99.73342
2012,1,5,99.73342
2012,1,6,99.73342
2012,1,7,99.73342
2012,1,8,99.73342
2012,1,9,99.73342
2012,1,10,99.73342
2012,1,11,99.73342
2012,1,12,99.73342
2012,1,13,99.73342
2012,1,14,99.73342
2012,1,15,99.73342
2012,1,16,99.73342
2012,1,17,99.73342
2012,1,18,99.73342
2012,1,19,99.73342
2012,1,20,99.73342
2012,1,21,99.73342
2012,1,22,99.73342
2012,1,23,99.73342
2012,1,24,99.73342
2012,1,25,99.73342
2012,1,26,99.73342
2012,1,27,99.73342
2012,1,28,99.73342
2012,1,29,99.73342
2012,1,30,99.73342
2012,1,31,99.73342
2012,2,1,99.88471
2012,2,2,99.88471
2012,2,3,99.88471
2012,2,4,99.88471
2012,2,5,99.88471
2012,2,6,99.88471
2012,2,7,99.88471
2012,2,8,99.88471
2012,2,9,99.88471
2012,2,10,99.88471
2012,2,11,99.88471
2012,2,12,99.88471
2012,2,13,99.88471
2012,2,14,99.88471
2012,2,15,99.88471
2012,2,16,99.88471
2012,2,17,99.88471
2012,2,18,99.88471
2012,2,19,99.88471
2012,2,20,99.88471
2012,2,21,99.88471
2012,2,22,99.88471
2012,2,23,99.88471
2012,2,24,99.88471
2012,2,25,99.88471
2012,2,26,99.88471
2012,2,27,99.88471
2012,2,28,99.88471
2012,2,29,99.88471
2012,3,1,99.94405
2012,3,2,99.94405
2012,3,3,99.94405
2012,3,4,99.94405
2012,3,5,99.94405
2012,3,6,99.94405
2012,3,7,99.94405
2012,3,8,99.94405
2012,3,9,99.94405
2012,3,10,99.94405
2012,3,11,99.94405
2012,3,12,99.94405
2012,3,13,99.94405
2012,3,14,99.94405
2012,3,15,99.94405
2012,3,16,99.94405
2012,3,17,99.94405
2012,3,18,99.94405
2012,3,19,99.94405
2012,3,20,99.94405
2012,3,21,99.94405
2012,3,22,99.94405
2012,3,23,99.94405
2012,3,24,99.94405
2012,3,25,99.94405
2012,3,26,99.94405
2012,3,27,99.94405
2012,3,28,99.94405
2012,3,29,99.94405
2012,3,30,99.94405
2012,3,31,99.94405
2012,4,1,99.91504
2012,4,2,99.91504
2012,4,3,99.91504
2012,4,4,99.91504
2012,4,5,99.91504
2012,4,6,99.91504
2012,4,7,99.91504
2012,4,8,99.91504
2012,4,9,99.91504
2012,4,10,99.91504
2012,4,11,99.91504
2012,4,12,99.91504
2012,4,13,99.91504
2012,4,14,99.91504
2012,4,15,99.91504
2012,4,16,99.91504
2012,4,17,99.91504
2012,4,18,99.91504
2012,4,19,99.91504
2012,4,20,99.91504
2012,4,21,99.91504
2012,4,22,99.91504
2012,4,23,99.91504
2012,4,24,99.91504
2012,4,25,99.91504
2012,4,26,99.91504
2012,4,27,99.91504
2012,4,28,99.91504
2012,4,29,99.91504
2012,4,30,99.91504
2012,5,1,99.82119
2012,5,2,99.82119
2012,5,3,99.82119
2012,5,4,99.82119
2012,5,5,99.82119
2012,5,6,99.82119
2012,5,7,99.82119
2012,5,8,99.82119
2012,5,9,99.82119
2012,5,10,99.82119
2012,5,11,99.82119
2012,5,12,99.82119
2012,5,13,99.82119
2012,5,14,99.82119
2012,5,15,99.82119
2012,5,16,99.82119
2012,5,17,99.82119
2012,5,18,99.82119
2012,5,19,99.82119
2012,5,20,99.82119
2012,5,21,99.82119
2012,5,22,99.82119
2012,5,23,99.82119
2012,5,24,99.82119
2012,5,25,99.82119
2012,5,26,99.82119
2012,5,27,99.82119
2012,5,28,99.82119
2012,5,29,99.82119
2012,5,30,99.82119
2012,5,31,99.82119
2012,6,1,99.70323
2012,6,2,99.70323
2012,6,3,99.70323
2012,6,4,99.70323
2012,6,5,99.70323
2012,6,6,99.70323
2012,6,7,99.70323
2012,6,8,99.70323
2012,6,9,99.70323
2012,6,10,99.70323
2012,6,11,99.70323
2012,6,12,99.70323
2012,6,13,99.70323
2012,6,14,99.70323
2012,6,15,99.70323
2012,6,16,99.70323
2012,6,17,99.70323
2012,6,18,99.70323
2012,6,19,99.70323
2012,6,20,99.70323
2012,6,21,99.70323
2012,6,22,99.70323
2012,6,23,99.70323
2012,6,24,99.70323
2012,6,25,99.70323
2012,6,26,99.70323
2012,6,27,99.70323
2012,6,28,99.70323
2012,6,29,99.70323
2012,6,30,99.70323
2012,7,1,99.61215
2012,7,2,99.61215
2012,7,3,99.61215
2012,7,4,99.61215
2012,7,5,99.61215
2012,7,6,99.61215
2012,7,7,99.61215
2012,7,8,99.61215
2012,7,9,99.61215
2012,7,10,99.61215
2012,7,11,99.61215
2012,7,12,99.61215
2012,7,13,99.61215
2012,7,14,99.61215
2012,7,15,99.61215
2012,7,16,99.61215
2012,7,17,99.61215
2012,7,18,99.61215
2012,7,19,99.61215
2012,7,20,99.61215
2012,7,21,99.61215
2012,7,22,99.61215
2012,7,23,99.61215
2012,7,24,99.61215
2012,7,25,99.61215
2012,7,26,99.61215
2012,7,27,99.61215
2012,7,28,99.61215
2012,7,29,99.61215
2012,7,30,99.61215
2012,7,31,99.61215
2012,8,1,99.57496
2012,8,2,99.57496
2012,8,3,99.57496
2012,8,4,99.57496
2012,8,5,99.57496
2012,8,6,99.57496
2012,8,7,99.57496
2012,8,8,99.57496
2012,8,9,99.57496
2012,8,10,99.57496
2012,8,11,99.57496
2012,8,12,99.57496
2012,8,13,99.57496
2012,8,14,99.57496
2012,8,15,99.57496
2012,8,16,99.57496
2012,8,17,99.57496
2012,8,18,99.57496
2012,8,19,99.57496
2012,8,20,99.57496
2012,8,21,99.57496
2012,8,22,99.57496
2012,8,23,99.57496
2012,8,24,99.57496
2012,8,25,99.57496
2012,8,26,99.57496
2012,8,27,99.57496
2012,8,28,99.57496
2012,8,29,99.57496
2012,8,30,99.57496
2012,8,31,99.57496
2012,9,1,99.6064
2012,9,2,99.6064
2012,9,3,99.6064
2012,9,4,99.6064
2012,9,5,99.6064
2012,9,6,99.6064
2012,9,7,99.6064
2012,9,8,99.6064
2012,9,9,99.6064
2012,9,10,99.6064
2012,9,11,99.6064
2012,9,12,99.6064
2012,9,13,99.6064
2012,9,14,99.6064
2012,9,15,99.6064
2012,9,16,99.6064
2012,9,17,99.6064
2012,9,18,99.6064
2012,9,19,99.6064
2012,9,20,99.6064
2012,9,21,99.6064
2012,9,22,99.6064
2012,9,23,99.6064
2012,9,24,99.6064
2012,9,25,99.6064
2012,9,26,99.6064
2012,9,27,99.6064
2012,9,28,99.6064
2012,9,29,99.6064
2012,9,30,99.6064
2012,10,1,99.68047
2012,10,2,99.68047
2012,10,3,99.68047
2012,10,4,99.68047
2012,10,5,99.68047
2012,10,6,99.68047
2012,10,7,99.68047
2012,10,8,99.68047
2012,10,9,99.68047
